AuthorNo,pmid,name,ORCID,LastName,ForeName,Initials,affiliation,ISEmail,ISBiohub author,Suffix,BiohubAuthor,MatchName,TrustMatch,MatchType,OrcidMatch,EmailMatch,AffiliationMatch,Biohub,Biohub-Funding,Stanford,UCSF,Berkeley,Email,EqualContrib
2ec60f4a-e8b2-4b78-a1f0-abe16ff9eb5f,35933056,Konstantinos Marmagkiolis,,Marmagkiolis,Konstantinos,K,"Pepin Heart Institute Florida Hospital, Tampa, FL, USA.",,,,,,,,,,,,,,,,,
09da62fc-f6bc-4d79-8916-70312dee619d,35933056,Cezar Iliescu,,Iliescu,Cezar,C,"Department of Cardiology, The University of Texas MD Anderson Cancer Center, Houston, TX, USA.",,,,,,,,,,,,,,,,,
c127f891-3062-4e76-92d8-2245ebf6ccbc,36138165,Peter Spanogiannopoulos,,Spanogiannopoulos,Peter,P,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
57153218-34ad-4715-ba37-4beec8900e04,36138165,Than S Kyaw,0000-0002-7933-8615,Kyaw,Than S,TS,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
1c8e7dec-a7e8-486a-9d3d-f14120a9ce4c,36138165,Ben G H Guthrie,0000-0001-9694-7263,Guthrie,Ben G H,BGH,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
be1d2937-3a14-4427-a0a4-7b786ada97a9,36138165,Patrick H Bradley,0000-0002-9231-8344,Bradley,Patrick H,PH,"Gladstone Institutes, San Francisco, CA, USA.; Department of Microbiology, The Ohio State University, Columbus, OH, USA.",,,,,,,,,,,,,,,,,
25a1a691-d39a-49d6-a6cd-624a919fd4c7,36138165,Joyce V Lee,,Lee,Joyce V,JV,"Department of Cell and Tissue Biology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
06a884f1-872e-4002-959f-0b7c45d62b45,36138165,Jonathan Melamed,0000-0002-5981-7766,Melamed,Jonathan,J,"Clinical Toxicology and Environmental Biomonitoring Laboratory, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
b035427a-b9d3-4812-9a64-a2ee22f1b625,36138165,Ysabella Noelle Amora Malig,,Malig,Ysabella Noelle Amora,YNA,"Clinical Toxicology and Environmental Biomonitoring Laboratory, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
1abb4dd5-66f0-4a50-bc66-5099462ef448,36138165,Kathy N Lam,,Lam,Kathy N,KN,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
4bf625b0-6226-4fc0-bb59-b8c6f832190e,36138165,Daryll Gempis,,Gempis,Daryll,D,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
c7b6349a-bf9f-4668-b1d3-3d857ab6524a,36138165,Moriah Sandy,,Sandy,Moriah,M,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
84c05845-9a4b-4140-bb7a-f41642ace6f5,36138165,Wesley Kidder,,Kidder,Wesley,W,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
dc54ff45-761f-4af5-a7ed-f0ee53f9f0ca,36138165,Erin L Van Blarigan,,Van Blarigan,Erin L,EL,"UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.; Department of Epidemiology and Biostatistics, University of California San Francisco, San Francisco, CA, USA.; Department of Urology, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
d311f110-1906-4225-9562-fdc2a229dbc1,36138165,Chloe E Atreya,,Atreya,Chloe E,CE,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
964a456f-3a1f-4f12-8f50-e2d6620792b7,36138165,Alan Venook,,Venook,Alan,A,"Department of Medicine, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
446f2358-4361-4ba3-ad51-bd13b236838e,36138165,Roy R Gerona,,Gerona,Roy R,RR,"Clinical Toxicology and Environmental Biomonitoring Laboratory, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
e7478999-13d0-4bf3-bc87-6189cbc8afa5,36138165,Andrei Goga,0000-0001-9127-0986,Goga,Andrei,A,"Department of Cell and Tissue Biology, University of California San Francisco, San Francisco, CA, USA.; UCSF Helen Diller Family Comprehensive Cancer Center, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
6af66972-d6a2-4fe1-ba01-b54c82802889,36138165,Katherine S Pollard,0000-0002-9870-6196,Pollard,Katherine S,KS,"Gladstone Institutes, San Francisco, CA, USA.; Department of Epidemiology and Biostatistics, University of California San Francisco, San Francisco, CA, USA.; Institute for Human Genetics, University of California San Francisco, San Francisco, CA, USA.; Bakar Computational Health Sciences Institute, University of California San Francisco, San Francisco, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Investigator,"Pollard, Katie",Yes,FN-MI,False,,,,,,,,,
472e69cc-bc92-4264-a2fc-7238614c5db0,36138165,Peter J Turnbaugh,0000-0002-0888-2875,Turnbaugh,Peter J,PJ,"Department of Microbiology and Immunology, University of California San Francisco, San Francisco, CA, USA. Peter.Turnbaugh@ucsf.edu.; Chan Zuckerberg Biohub, San Francisco, CA, USA. Peter.Turnbaugh@ucsf.edu.",Yes,Yes,,Investigator,"Turnbaugh, Peter",Yes,FN-MI,False,,,,,,,,,
a436fefe-05cb-41f2-a440-2fce343af4e2,36050550,Martin Jinye Zhang,http://orcid.org/0000-0003-0006-2466,Zhang,Martin Jinye,MJ,"Department of Epidemiology, Harvard T.H. Chan School of Public Health, Boston, MA, USA. jinyezhang@hsph.harvard.edu.; Program in Medical and Population Genetics, Broad Institute of MIT and Harvard, Cambridge, MA, USA. jinyezhang@hsph.harvard.edu.",Yes,,,,,,,,,,,,,,,,
9329160b-e803-40c1-9a38-278b956a6c20,36050550,Kangcheng Hou,http://orcid.org/0000-0001-7110-5596,Hou,Kangcheng,K,"Bioinformatics Interdepartmental Program, University of California, Los Angeles, Los Angeles, CA, USA. houkc@ucla.edu.; Department of Pathology and Laboratory Medicine, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA, USA. houkc@ucla.edu.; Department of Computational Medicine, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA, USA. houkc@ucla.edu.",Yes,,,,,,,,,,,,,,,,
f6f0e52c-c41e-418d-87ba-d943a28064b7,36050550,Kushal K Dey,http://orcid.org/0000-0002-3520-2345,Dey,Kushal K,KK,"Department of Epidemiology, Harvard T.H. Chan School of Public Health, Boston, MA, USA.; Program in Medical and Population Genetics, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
8b443d86-1867-4a56-9e7f-b235f352b951,36050550,Saori Sakaue,http://orcid.org/0000-0003-3618-9717,Sakaue,Saori,S,"Program in Medical and Population Genetics, Broad Institute of MIT and Harvard, Cambridge, MA, USA.; Center for Data Sciences, Brigham and Women's Hospital, Boston, MA, USA.; Division of Genetics, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.; Division of Rheumatology, Inflammation, and Immunity, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.; Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
f33e8c96-6016-4a0c-9798-0d4dad681d32,36050550,Karthik A Jagadeesh,,Jagadeesh,Karthik A,KA,"Department of Epidemiology, Harvard T.H. Chan School of Public Health, Boston, MA, USA.; Program in Medical and Population Genetics, Broad Institute of MIT and Harvard, Cambridge, MA, USA.",,,,,,,,,,,,,,,,,
f88e7b88-75a4-49e5-814a-aadf603c5f86,36050550,Kathryn Weinand,,Weinand,Kathryn,K,"Program in Medical and Population Genetics, Broad Institute of MIT and Harvard, Cambridge, MA, USA.; Center for Data Sciences, Brigham and Women's Hospital, Boston, MA, USA.; Division of Genetics, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.; Division of Rheumatology, Inflammation, and Immunity, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.; Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.",,,,,,,,,,,,,,,,,
15e58a6f-aa4e-459c-bb52-473340fd3297,36050550,Aris Taychameekiatchai,,Taychameekiatchai,Aris,A,"Department of Medicine and Liver Center, University of California, San Francisco, San Francisco, CA, USA.; Developmental and Stem Cell Biology Graduate Program, University of California, San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
5aa479f9-e0d0-4bac-aae7-c975b1aca162,36050550,Poorvi Rao,,Rao,Poorvi,P,"Department of Medicine and Liver Center, University of California, San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
25eaee5b-7915-4ef9-a5f0-a44fa1b60af2,36050550,Angela Oliveira Pisco,http://orcid.org/0000-0003-0142-2355,Pisco,Angela Oliveira,AO,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Senior scientist/engineer,"Pisco, Angela",Yes,FN-MN,,,,,,,,,,
91231c2e-6e9c-4c83-8915-e44975729e6d,36050550,James Zou,,Zou,James,J,"Chan Zuckerberg Biohub, San Francisco, CA, USA.; Department of Electrical Engineering, Stanford University, Palo Alto, CA, USA.; Department of Biomedical Data Science, Stanford University, Palo Alto, CA, USA.",,Yes,,Investigator,"Zou, James",Yes,FN,,,,,,,,,,
e1e080f8-6827-4bd8-99a5-b4017c96db50,36050550,Bruce Wang,http://orcid.org/0000-0003-3486-5494,Wang,Bruce,B,"Department of Medicine and Liver Center, University of California, San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
8a10a3e2-24ff-472d-8cce-9225b55d0069,36050550,Michael Gandal,http://orcid.org/0000-0001-5800-5128,Gandal,Michael,M,"Department of Psychiatry, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA, USA.; Department of Human Genetics, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA, USA.; Program in Neurobehavioral Genetics, Semel Institute, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA, USA.",,,,,,,,,,,,,,,,,
7a019ace-1ad2-49e9-ac68-f533f5e4d225,36050550,Soumya Raychaudhuri,http://orcid.org/0000-0002-1901-8265,Raychaudhuri,Soumya,S,"Program in Medical and Population Genetics, Broad Institute of MIT and Harvard, Cambridge, MA, USA.; Center for Data Sciences, Brigham and Women's Hospital, Boston, MA, USA.; Division of Genetics, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.; Division of Rheumatology, Inflammation, and Immunity, Department of Medicine, Brigham and Women's Hospital and Harvard Medical School, Boston, MA, USA.; Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA.; Centre for Genetics and Genomics Versus Arthritis, Centre for Musculoskeletal Research, Manchester Academic Health Science Centre, The University of Manchester, Manchester, UK.",,,,,,,,,,,,,,,,,
78c362a7-8820-4f9e-b23d-418fea4544ae,36050550,Bogdan Pasaniuc,http://orcid.org/0000-0002-0227-2056,Pasaniuc,Bogdan,B,"Bioinformatics Interdepartmental Program, University of California, Los Angeles, Los Angeles, CA, USA. pasaniuc@ucla.edu.; Department of Pathology and Laboratory Medicine, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA, USA. pasaniuc@ucla.edu.; Department of Computational Medicine, David Geffen School of Medicine, University of California, Los Angeles, Los Angeles, CA, USA. pasaniuc@ucla.edu.",Yes,,,,,,,,,,,,,,,,
6cb05db3-fcfe-478b-99e3-0ed9c89c92e1,36050550,Alkes L Price,http://orcid.org/0000-0002-2971-7975,Price,Alkes L,AL,"Department of Epidemiology, Harvard T.H. Chan School of Public Health, Boston, MA, USA. aprice@hsph.harvard.edu.; Program in Medical and Population Genetics, Broad Institute of MIT and Harvard, Cambridge, MA, USA. aprice@hsph.harvard.edu.; Department of Biostatistics, Harvard T.H. Chan School of Public Health, Boston, MA, USA. aprice@hsph.harvard.edu.",Yes,,,,,,,,,,,,,,,,
3f59b6f1-5043-43e7-b816-52d3c1f0aca6,36313809,Richard Nelson Hall,,Hall,Richard Nelson,RN,"Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
8bfc7c76-6b1b-4b88-a0b2-5418e3287a84,36313809,Uri Weill,,Weill,Uri,U,"Department of Tissue Dynamics and Regeneration, Max Planck Institute for Multidisciplinary Sciences, Göttingen 37077, Germany.",,,,,,,,,,,,,,,,,
190f524b-d473-4657-a2e0-24a7c40999e1,36313809,Leonard Drees,,Drees,Leonard,L,"Department of Tissue Dynamics and Regeneration, Max Planck Institute for Multidisciplinary Sciences, Göttingen 37077, Germany.",,,,,,,,,,,,,,,,,
c349dfa8-0d61-49cf-965d-721e8d8020b4,36313809,Sergio Leal-Ortiz,,Leal-Ortiz,Sergio,S,"Department of Materials Science and Engineering, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
08882849-b3e9-4474-a2c3-51cd26d6e715,36313809,Hongquan Li,,Li,Hongquan,H,"Department of Electrical Engineering, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
5b8f0b18-b17f-43c3-b1e3-4c39a0b3bf05,36313809,Margarita Khariton,,Khariton,Margarita,M,"Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
24ca6861-d7d2-4a79-838b-54b61473d66e,36313809,Chew Chai,,Chai,Chew,C,"Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
53c114fe-814d-403e-ae9a-c4f4a84ba3ff,36313809,Yuan Xue,,Xue,Yuan,Y,"Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
8df297b7-b31d-4d2e-804e-7801bdb73a55,36313809,Benyamin Rosental,,Rosental,Benyamin,B,"The Shraga Segal Department of Microbiology, Immunology, and Genetics, Faculty of Health Sciences, Center for Regenerative Medicine and Stem Cells, Ben Gurion University of the Negev, Beer-Sheva 84105, Israel.",,,,,,,,,,,,,,,,,
3786e12a-8356-46d3-ac0d-773923f97db9,36313809,Stephen R Quake,,Quake,Stephen R,SR,"Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.; Department of Applied Physics, Stanford University, Stanford, CA 94305, USA.; Chan Zuckerberg Biohub, San Francisco, CA 94158, USA.",,Yes,,President,"Quake, Steve",Yes,FN-MI,,,,,,,,,,
f91acbae-4549-4a27-a323-0a665225a046,36313809,Alejandro Sánchez Alvarado,,Sánchez Alvarado,Alejandro,A,"Stowers Institute for Medical Research, Kansas City, MO 64110, USA.; Howard Hughes Medical Institute, Kansas City, MO 64110, USA.",,,,,,,,,,,,,,,,,
a53da670-21dd-49dd-8d09-e609c59f03d8,36313809,Nicholas A Melosh,,Melosh,Nicholas A,,"Department of Materials Science and Engineering, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
0329488e-6d84-4d5b-9079-f5be58f4215d,36313809,Andrew Z Fire,,Fire,Andrew Z,AZ,"Department of Pathology, Stanford University School of Medicine, Stanford, CA 94305, USA.; Department of Genetics, Stanford University School of Medicine, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
0bb0e31f-a19d-414f-ade0-ba5a7044f6ae,36313809,Jochen C Rink,,Rink,Jochen C,JC,"Department of Tissue Dynamics and Regeneration, Max Planck Institute for Multidisciplinary Sciences, Göttingen 37077, Germany.",,,,,,,,,,,,,,,,,
ca2112ee-4fa4-4c60-a502-da10af91d096,36313809,Bo Wang,,Wang,Bo,B,"Department of Bioengineering, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
61e6a867-11fa-4e6b-b652-024d281bd741,36252253,John Schrom,0000-0002-3871-4311,Schrom,John,J,"University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
ae274f34-d770-4fcc-aa72-6996a8617220,36252253,Carina Marquez,,Marquez,Carina,C,"University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
73a6a27f-ada5-47a3-8ad4-876070479710,36252253,Maya Petersen,,Petersen,Maya,M,"University of California, Berkeley, Berkeley, California.",,,,,,,,,,,,,,,,,
2ea9ede8-23a7-4f38-8854-c69f1c7fec68,36252253,Joe DeRisi,0000-0002-4611-9205,DeRisi,Joe,J,"Chan Zuckerberg Biohub, San Francisco, California.",,Yes,,President,"DeRisi, Joe",Yes,NN,False,,,,,,,,,
46f184b4-e922-4c8f-a782-fb961baec63c,36252253,Diane Havlir,0000-0003-0761-3136,Havlir,Diane,D,"University of California, San Francisco, San Francisco, California.",,,,,,,,,,,,,,,,,
0182e7e8-2bce-4a41-86ab-3d33a1ed6aa2,36220098,S Andrew Shuster,,Shuster,S Andrew,SA,"Department of Biology and Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA; Neurosciences Program, Stanford University, CA 94305, USA.",,,,,,,,,,,,,,,,,
d304a8e2-88bd-4591-94a2-7bbc26c8d36f,36220098,Jiefu Li,,Li,Jiefu,J,"Department of Biology and Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
fc73d565-1f20-487a-b51a-03bb52811595,36220098,URee Chon,,Chon,URee,U,"Department of Biology and Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA; Neurosciences Program, Stanford University, CA 94305, USA.",,,,,,,,,,,,,,,,,
c204ba14-7857-4ea3-917c-58434b675083,36220098,Miley C Sinantha-Hu,,Sinantha-Hu,Miley C,MC,"Department of Biology and Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
d4707dcd-8590-4580-9c90-53db805ee4cf,36220098,David J Luginbuhl,,Luginbuhl,David J,DJ,"Department of Biology and Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
cf9c1a6f-706a-4fd0-9a25-1c51f997a580,36220098,Namrata D Udeshi,,Udeshi,Namrata D,ND,"The Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA.",,,,,,,,,,,,,,,,,
8984c5c8-6e2d-4b91-b939-c18a6f6d2710,36220098,Dominique Kiki Carey,,Carey,Dominique Kiki,DK,"The Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA.",,,,,,,,,,,,,,,,,
516204c9-8668-419f-a8f1-47bd1466a4fa,36220098,Yukari H Takeo,,Takeo,Yukari H,YH,"Department of Biology and Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
def85ebd-117f-4aeb-9129-4d7a7ab678d7,36220098,Qijing Xie,,Xie,Qijing,Q,"Department of Biology and Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA; Neurosciences Program, Stanford University, CA 94305, USA.",,,,,,,,,,,,,,,,,
13dc8bc2-b77a-4b5c-8592-eb67ed85c15a,36220098,Chuanyun Xu,,Xu,Chuanyun,C,"Department of Biology and Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
e3639843-7d3d-40fa-b718-cd3c20a36707,36220098,D R Mani,,Mani,D R,DR,"The Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA.",,,,,,,,,,,,,,,,,
704e8933-b7fc-418f-aef8-c97c46ec4289,36220098,Shuo Han,,Han,Shuo,S,"Departments of Genetics, Biology, and Chemistry, Chan Zuckerberg Biohub, Stanford University, Stanford, CA 94305, USA.",,Yes,,,,,,,,,,,,,,,
e520ebb7-a406-40c0-ab1a-58f5660cae75,36220098,Alice Y Ting,,Ting,Alice Y,AY,"Departments of Genetics, Biology, and Chemistry, Chan Zuckerberg Biohub, Stanford University, Stanford, CA 94305, USA.",,Yes,,Investigator,"Ting, Alice",Yes,FN-MI,,,,,,,,,,
dbf35250-6201-4ff2-b2cf-cfe09622a375,36220098,Steven A Carr,,Carr,Steven A,SA,"The Broad Institute of MIT and Harvard, Cambridge, MA 02142, USA.",,,,,,,,,,,,,,,,,
35c2a690-9e8a-43f5-9560-b45fbb73d102,36220098,Liqun Luo,,Luo,Liqun,L,"Department of Biology and Howard Hughes Medical Institute, Stanford University, Stanford, CA 94305, USA. Electronic address: lluo@stanford.edu.",Yes,,,,,,,,,,,,,,,,
7d91bb5a-9d88-4a2b-8091-9e7790cc4d3c,36215069,Carina Marquez,,Marquez,Carina,C,"Division of HIV, Infectious Diseases and Global Medicine, Zuckerberg San Francisco General Hospital, University of California, San Francisco, San Francisco.",,,,,,,,,,,,,,,,,
99e89a4f-3a88-4312-8fff-9b84fe4f3d75,36215069,Andrew D Kerkhoff,,Kerkhoff,Andrew D,AD,"Division of HIV, Infectious Diseases and Global Medicine, Zuckerberg San Francisco General Hospital, University of California, San Francisco, San Francisco.",,,,,,,,,,,,,,,,,
8ca1e8e8-e11d-4ed0-958b-121c0e95fb1b,36215069,John Schrom,,Schrom,John,J,"Division of HIV, Infectious Diseases and Global Medicine, Zuckerberg San Francisco General Hospital, University of California, San Francisco, San Francisco.",,,,,,,,,,,,,,,,,
b7614b29-7af4-498e-9c9a-51586d8125ac,36215069,Susana Rojas,,Rojas,Susana,S,"The San Francisco Latino Task Force-Response to COVID-19, San Francisco, California.",,,,,,,,,,,,,,,,,
bde6f207-84cc-4a34-959c-05b14e0a732f,36215069,Douglas Black,,Black,Douglas,D,"Division of HIV, Infectious Diseases and Global Medicine, Zuckerberg San Francisco General Hospital, University of California, San Francisco, San Francisco.",,,,,,,,,,,,,,,,,
f4f52ec0-ce46-4c34-ba08-06193d72d906,36215069,Anthea Mitchell,,Mitchell,Anthea,A,"Chan-Zuckerberg Biohub, San Francisco, California.",,Yes,,,,,,,,,,,,,,,
a12d35c0-e590-4654-922a-e11da3ebe2dd,36215069,Chung-Yu Wang,,Wang,Chung-Yu,CY,"Chan-Zuckerberg Biohub, San Francisco, California.",,Yes,,,,,,,,,,,,,,,
e28e2b19-1c72-402d-9564-6e236f7d3b83,36215069,Genay Pilarowski,,Pilarowski,Genay,G,"Unidos en Salud, San Francisco, California.",,,,,,,,,,,,,,,,,
ae6427ac-2a65-47c4-a941-4d017613c7da,36215069,Salustiano Ribeiro,,Ribeiro,Salustiano,S,"Bay Area Phlebotomy and Laboratory Services, San Francisco, California.",,,,,,,,,,,,,,,,,
