AuthorNo,pmid,name,ORCID,LastName,ForeName,Initials,affiliation,ISEmail,ISBiohub author,Suffix,BiohubAuthor,MatchName,TrustMatch,MatchType,OrcidMatch,EmailMatch,AffiliationMatch,Biohub,Biohub-Funding,Stanford,UCSF,Berkeley,Email,EqualContrib
11a90e7a-954e-4393-8fa5-c674812c7669,35447092,Kaihui Yao,,Yao,Kaihui,K,"Laboratory of Molecular Immunology, The Rockefeller University, New York, NY 10065, USA.",,,,,,,,,,,,,,,,,
9cb1510a-2eee-4cc3-8363-c8b5688b9950,35447092,Yu E Lee,,Lee,Yu E,YE,"Department of Biology, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
b4490b29-b38e-42e9-9f04-9f19a437990d,35447092,Teresia Chen,,Chen,Teresia,T,"Department of Biology, Stanford University, Stanford, CA 94305, USA.",,,,,,,,,,,,,,,,,
ed0f9bfd-f5e3-4ef3-9685-059437098485,35447092,Martina Turroja,,Turroja,Martina,M,"Laboratory of Molecular Immunology, The Rockefeller University, New York, NY 10065, USA.",,,,,,,,,,,,,,,,,
37ea1a55-647b-4efd-949b-5fdcd3048d33,35447092,Katrina G Milard,,Milard,Katrina G,KG,"Laboratory of Molecular Immunology, The Rockefeller University, New York, NY 10065, USA.",,,,,,,,,,,,,,,,,
1a10871b-9cbe-4255-ae30-fed874c61b0e,35447092,Juan Dizon,,Dizon,Juan,J,"Laboratory of Molecular Immunology, The Rockefeller University, New York, NY 10065, USA.",,,,,,,,,,,,,,,,,
3a5b186e-f54a-4960-8a9e-3558e8e9398d,35447092,Anna Kaczynska,,Kaczynska,Anna,A,"Laboratory of Molecular Immunology, The Rockefeller University, New York, NY 10065, USA.",,,,,,,,,,,,,,,,,
11cafa72-82e5-46e0-8ccc-e4332ae3f253,35447092,Anna Gazumyan,,Gazumyan,Anna,A,"Laboratory of Molecular Immunology, The Rockefeller University, New York, NY 10065, USA.",,,,,,,,,,,,,,,,,
60c50715-0a31-4e46-9c5a-3288dde89472,35447092,Thiago Y Oliveira,,Oliveira,Thiago Y,TY,"Laboratory of Molecular Immunology, The Rockefeller University, New York, NY 10065, USA.",,,,,,,,,,,,,,,,,
6e5c46f4-2dba-46bc-a2dd-44011999b244,35447092,Charles M Rice,,Rice,Charles M,CM,"Laboratory of Virology and Infectious Disease, The Rockefeller University, New York, NY, USA.",,,,,,,,,,,,,,,,,
1362572c-9d8d-464c-9fb2-97a13fe2f3e0,35447092,Marina Caskey,,Caskey,Marina,M,"Laboratory of Molecular Immunology, The Rockefeller University, New York, NY 10065, USA.",,,,,,,,,,,,,,,,,
0019f39c-f7b5-464b-9d60-7a6bfa8baf46,35447092,Paul D Bieniasz,,Bieniasz,Paul D,PD,"Laboratory of Retrovirology, The Rockefeller University, New York, NY 10065, USA; Howard Hughes Medical Institute, Chevy Chase, MD, USA. Electronic address: pbieniasz@rockefeller.edu.",Yes,,,,,,,,,,,,,,,,
5b2f3c69-3470-4326-ab01-5761aca8e4f4,35447092,Theodora Hatziioannou,,Hatziioannou,Theodora,T,"Laboratory of Retrovirology, The Rockefeller University, New York, NY 10065, USA. Electronic address: thatziio@rockefeller.edu.",Yes,,,,,,,,,,,,,,,,
4ccb99c9-319f-4653-95bd-930640dc7365,35447092,Christopher O Barnes,,Barnes,Christopher O,CO,"Department of Biology, Stanford University, Stanford, CA 94305, USA; Chan Zuckerberg Biohub, San Francisco, CA 94158, USA. Electronic address: cobarnes@stanford.edu.",Yes,Yes,,Investigator,"Barnes, Christopher",Yes,FN-MI,,,,,,,,,,
9708fc85-6527-48be-8d95-c15f138a8004,35447092,Michel C Nussenzweig,,Nussenzweig,Michel C,MC,"Laboratory of Molecular Immunology, The Rockefeller University, New York, NY 10065, USA; Howard Hughes Medical Institute, Chevy Chase, MD, USA. Electronic address: nussen@rockefeller.edu.",Yes,,,,,,,,,,,,,,,,
865bb837-76ae-48d9-8048-9baf80b04fec,35421215,Seunga Choo,https://orcid.org/0000-0002-1646-610X,Choo,Seunga,S,"Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA.",,,,,,,,,,,,,,,,,
2311a352-3009-4585-8a20-eb400915273c,35421215,Franziska K Lorbeer,https://orcid.org/0000-0002-3152-6852,Lorbeer,Franziska K,FK,"Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA.",,,,,,,,,,,,,,,,,
d7be7675-ec28-4675-9612-6e261df9b0da,35421215,Samuel G Regalado,,Regalado,Samuel G,SG,"Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA.",,,,,,,,,,,,,,,,,
c142cd10-eb9e-4302-96c8-a676ffb7adb5,35421215,Sarah B Short,https://orcid.org/0000-0003-2319-6360,Short,Sarah B,SB,"Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA.",,,,,,,,,,,,,,,,,
812fd65d-3bdd-4676-bc60-645e7906491e,35421215,Shannon Wu,https://orcid.org/0000-0002-0809-9143,Wu,Shannon,S,"Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA.",,,,,,,,,,,,,,,,,
7612e7ea-fe34-40a8-98a5-acfdee6ba15c,35421215,Gabrielle Rieser,,Rieser,Gabrielle,G,"Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA.",,,,,,,,,,,,,,,,,
2c668d50-ba46-4615-952d-144a05669af5,35421215,Alison A Bertuch,https://orcid.org/0000-0003-1864-8502,Bertuch,Alison A,AA,"Department of Pediatrics, Baylor College of Medicine, Houston, TX.; Department of Molecular and Human Genetics, Baylor College of Medicine, Houston, TX.",,,,,,,,,,,,,,,,,
742a318d-0b8d-49cd-bb63-b16f051b479b,35421215,Dirk Hockemeyer,https://orcid.org/0000-0002-5598-5092,Hockemeyer,Dirk,D,"Department of Molecular and Cell Biology, University of California, Berkeley, Berkeley, CA.; Chan Zuckerberg Biohub, San Francisco, CA; and.; Innovative Genomics Institute, University of California, Berkeley, Berkeley, CA.",,Yes,,Investigator,"Hockemeyer, Dirk",Yes,FN-NMI,True,,,,,,,,,
3c42cf21-04cb-41c0-bd8a-d5ef1a4a338f,35396487,Nicolas Altemose,https://orcid.org/0000-0002-7231-6026,Altemose,Nicolas,N,"Department of Bioengineering, University of California, Berkeley, Berkeley, CA, USA.; UC Berkeley-UCSF Graduate Program in Bioengineering, University of California, Berkeley, Berkeley, CA, USA.; Department of Molecular & Cell Biology, University of California, Berkeley, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
c0015b1d-cc2b-4146-b42c-094eba7d804e,35396487,Annie Maslan,https://orcid.org/0000-0002-0928-3399,Maslan,Annie,A,"Department of Bioengineering, University of California, Berkeley, Berkeley, CA, USA.; UC Berkeley-UCSF Graduate Program in Bioengineering, University of California, Berkeley, Berkeley, CA, USA.; Center for Computational Biology, University of California, Berkeley, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
a9952b45-e2ed-41e5-858d-4007989be83d,35396487,Owen K Smith,,Smith,Owen K,OK,"Department of Biochemistry, Stanford University, Stanford, CA, USA.; Department of Chemical and Systems Biology, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
90cab67e-be02-4008-842d-377019eb5a90,35396487,Kousik Sundararajan,https://orcid.org/0000-0002-1375-5491,Sundararajan,Kousik,K,"Department of Biochemistry, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
0b42aae7-3ee8-48e4-a2e7-879a3a50c607,35396487,Rachel R Brown,,Brown,Rachel R,RR,"Department of Biochemistry, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
8d60001b-080c-4826-962e-7b8c5887f93e,35396487,Reet Mishra,https://orcid.org/0000-0002-8479-1422,Mishra,Reet,R,"Department of Bioengineering, University of California, Berkeley, Berkeley, CA, USA.",,,,,,,,,,,,,,,,,
3a41b0c2-4388-4477-b1b7-57dc0a227781,35396487,Angela M Detweiler,,Detweiler,Angela M,AM,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
c04279ad-58af-4c79-a001-b6e7620d806d,35396487,Norma Neff,,Neff,Norma,N,"Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,Platform leader,"Neff, Norma",Yes,FN,,,,,,,,,,
1042532e-0e3d-4c0f-8d33-cc465bf025c5,35396487,Karen H Miga,https://orcid.org/0000-0002-3670-4507,Miga,Karen H,KH,"Department of Molecular & Cell Biology, University of California, Santa Cruz, Santa Cruz, CA, USA.; UC Santa Cruz Genomics Institute, University of California, Santa Cruz, Santa Cruz, CA, USA.",,,,,,,,,,,,,,,,,
6b523a8b-f871-4a41-83d0-395c4aab4f4e,35396487,Aaron F Straight,https://orcid.org/0000-0001-5885-7881,Straight,Aaron F,AF,"Department of Biochemistry, Stanford University, Stanford, CA, USA. astraigh@stanford.edu.",Yes,,,,,,,,,,,,,,,,
09dd8cae-6da3-4417-8650-c63676072302,35396487,Aaron Streets,https://orcid.org/0000-0002-3909-8389,Streets,Aaron,A,"Department of Bioengineering, University of California, Berkeley, Berkeley, CA, USA. astreets@berkeley.edu.; UC Berkeley-UCSF Graduate Program in Bioengineering, University of California, Berkeley, Berkeley, CA, USA. astreets@berkeley.edu.; Center for Computational Biology, University of California, Berkeley, Berkeley, CA, USA. astreets@berkeley.edu.; Chan Zuckerberg Biohub, San Francisco, CA, USA. astreets@berkeley.edu.",Yes,Yes,,Investigator,"Streets, Aaron",Yes,FN,,,,,,,,,,
6560f409-1fb1-42fe-98a5-ddb303f5592c,35390209,Doreen Chan,,Chan,Doreen,D,"Department of Chemistry, Stanford University, Stanford, CA, 94305, USA.",,,,,,,,,,,,,,,,,
8c642544-bea5-4012-8fd4-7e5117038afb,35390209,Jun-Chau Chien,,Chien,Jun-Chau,JC,"Department of Electrical Engineering, Stanford University, Stanford, CA, 94305, USA.",,,,,,,,,,,,,,,,,
ed1478a4-8034-4a71-9cf3-be7dbcf2fc38,35390209,Eneko Axpe,,Axpe,Eneko,E,"Department of Materials Science and Engineering, Stanford University, Stanford, CA, 94305, USA.",,,,,,,,,,,,,,,,,
9ebe1bc7-7d79-4a04-b1e3-bf8756e5ec59,35390209,Louis Blankemeier,,Blankemeier,Louis,L,"Department of Electrical Engineering, Stanford University, Stanford, CA, 94305, USA.",,,,,,,,,,,,,,,,,
c80bc9dd-9f9e-4b03-aef2-5555d161f590,35390209,Samuel W Baker,,Baker,Samuel W,SW,"Department of Comparative Medicine, Stanford University, Stanford, CA, 94305, USA.",,,,,,,,,,,,,,,,,
26d4c430-5c6e-4e02-a480-13cf9cf30f34,35390209,Sarath Swaminathan,,Swaminathan,Sarath,S,"IBM Almaden Research Center, San Jose, CA, 95120, USA.",,,,,,,,,,,,,,,,,
eb041c74-e669-4984-a16f-e0f735bf6a63,35390209,Victoria A Piunova,,Piunova,Victoria A,VA,"IBM Almaden Research Center, San Jose, CA, 95120, USA.",,,,,,,,,,,,,,,,,
26fb717d-967f-4b8f-8228-4d967e1c8174,35390209,Dmitry Yu Zubarev,,Zubarev,Dmitry Yu,DY,"IBM Almaden Research Center, San Jose, CA, 95120, USA.",,,,,,,,,,,,,,,,,
cf0f5ab9-0102-44d0-80eb-1a49d722dda2,35390209,Caitlin L Maikawa,,Maikawa,Caitlin L,CL,"Department of Bioengineering, Stanford University, Stanford, CA, 94305, USA.",,,,,,,,,,,,,,,,,
3eacd7fd-2ed5-46ea-ba0d-3284ab54f901,35390209,Abigail K Grosskopf,,Grosskopf,Abigail K,AK,"Department of Chemical Engineering, Stanford University, Stanford, CA, 94305, USA.",,,,,,,,,,,,,,,,,
e787e23c-59ee-445a-a504-b3be63ec0abd,35390209,Joseph L Mann,,Mann,Joseph L,JL,"Department of Materials Science and Engineering, Stanford University, Stanford, CA, 94305, USA.",,,,,,,,,,,,,,,,,
eecd9294-c2c1-4602-b1f9-344f093f1b8b,35390209,H Tom Soh,,Soh,H Tom,HT,"Department of Electrical Engineering, Stanford University, Stanford, CA, 94305, USA.; ChEM-H Institute, Stanford University, Stanford, CA, 94304, USA.; Chan Zuckerberg Biohub, San Francisco, CA, 94158, USA.",,Yes,,Investigator,"Soh, Tom",Yes,FI-MN,,,,,,,,,,
afb0bd82-dac8-4211-b3b4-57e4c17f6ba6,35390209,Eric A Appel,https://orcid.org/0000-0002-2301-7126,Appel,Eric A,EA,"Department of Materials Science and Engineering, Stanford University, Stanford, CA, 94305, USA.; Department of Bioengineering, Stanford University, Stanford, CA, 94305, USA.; ChEM-H Institute, Stanford University, Stanford, CA, 94304, USA.; Department of Pediatrics - Endocrinology, Stanford University School of Medicine, Stanford, CA, 94305, USA.",,,,,,,,,,,,,,,,,
319c27f5-d791-4308-b536-8b0f1e632f16,35352015,Daan R Speth,https://orcid.org/0000-0002-2361-5935,Speth,Daan R,DR,"Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA, USA. dspeth@mpi-bremen.de.; Division of Geological and Planetary Sciences, California Institute of Technology, Pasadena, CA, USA. dspeth@mpi-bremen.de.; Max Planck Institute for Marine Microbiology, Bremen, Germany. dspeth@mpi-bremen.de.",Yes,,,,,,,,,,,,,,,,
f84131e2-57bc-4a8d-8cb4-3c6f42671407,35352015,Feiqiao B Yu,https://orcid.org/0000-0003-3416-3046,Yu,Feiqiao B,FB,"Department of Bioengineering, Stanford University, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,,,,,,,,,,,,,,
2b4b0123-dc40-4b1f-a587-646323e84094,35352015,Stephanie A Connon,,Connon,Stephanie A,SA,"Division of Geological and Planetary Sciences, California Institute of Technology, Pasadena, CA, USA.",,,,,,,,,,,,,,,,,
4ad1411e-6769-4aef-b8f7-a28e011f13ca,35352015,Sujung Lim,https://orcid.org/0000-0001-6040-729X,Lim,Sujung,S,"Division of Geological and Planetary Sciences, California Institute of Technology, Pasadena, CA, USA.",,,,,,,,,,,,,,,,,
6a1890f7-730c-4951-8007-997602eb0183,35352015,John S Magyar,https://orcid.org/0000-0002-3586-8286,Magyar,John S,JS,"Division of Geological and Planetary Sciences, California Institute of Technology, Pasadena, CA, USA.",,,,,,,,,,,,,,,,,
b97ec9c4-4467-49e6-b3e3-75b4844de28c,35352015,Manet E Peña-Salinas,https://orcid.org/0000-0002-5835-0455,Peña-Salinas,Manet E,ME,"Facultad de Ciencias Marinas, Universidad Autónoma de Baja California, Ensenada, Mexico.",,,,,,,,,,,,,,,,,
4b890d52-a370-4066-9ef6-41251c604eb2,35352015,Stephen R Quake,,Quake,Stephen R,SR,"Department of Bioengineering, Stanford University, Stanford, CA, USA.; Chan Zuckerberg Biohub, San Francisco, CA, USA.",,Yes,,President,"Quake, Steve",Yes,FN-MI,,,,,,,,,,
6c9c6e06-12ff-45e9-90d4-6d6a238c9ab7,35352015,Victoria J Orphan,https://orcid.org/0000-0002-5374-6178,Orphan,Victoria J,VJ,"Division of Biology and Biological Engineering, California Institute of Technology, Pasadena, CA, USA. vorphan@gps.caltech.edu.; Division of Geological and Planetary Sciences, California Institute of Technology, Pasadena, CA, USA. vorphan@gps.caltech.edu.",Yes,,,,,,,,,,,,,,,,
70f0f0c7-d0c4-47d8-8ae1-570a3e88a0c0,35347330,Sevahn K Vorperian,https://orcid.org/0000-0003-0418-5260,Vorperian,Sevahn K,SK,"Department of Chemical Engineering, Stanford University, Stanford, CA, USA.; ChEM-H, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
a4cc1c9a-bbfc-4be3-ba2a-8628d6294ba9,35347330,Mira N Moufarrej,https://orcid.org/0000-0001-8953-4057,Moufarrej,Mira N,MN,"Department of Bioengineering, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
c3899c24-3e7d-4e64-aa9a-48ec2f55092a,35347330,Tabula Sapiens Consortium,,,,,,,,,,,,,,,,,,,,,,
ead313df-ee39-465d-8027-93e6f2d49d55,35347330,Stephen R Quake,https://orcid.org/0000-0002-1613-0809,Quake,Stephen R,SR,"Department of Bioengineering, Stanford University, Stanford, CA, USA. steve@quake-lab.org.; Department of Applied Physics, Stanford University, Stanford, CA, USA. steve@quake-lab.org.; Chan Zuckerberg Biohub, San Francisco, CA, USA. steve@quake-lab.org.",Yes,Yes,,President,"Quake, Steve",Yes,FN-MI,True,,,,,,,,,
0e43019c-f995-4c23-8949-e39f8dc0bafb,35347274,Chen Sun,https://orcid.org/0000-0003-1216-5091,Sun,Chen,C,"Department of Bioengineering and Therapeutic Sciences, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
01e34515-dc68-42c2-b5ee-2836392b2a3d,35347274,Leqian Liu,,Liu,Leqian,L,"Department of Bioengineering and Therapeutic Sciences, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
d09ed5d5-d1f4-4911-b6e7-730560f11c13,35347274,Liliana Pérez,,Pérez,Liliana,L,"Virus Persistence and Dynamics Section, Vaccine Research Center, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD, USA.",,,,,,,,,,,,,,,,,
c443a875-5ce6-4a1b-b1e7-ab7b6d17725b,35347274,Xiangpeng Li,,Li,Xiangpeng,X,"Department of Bioengineering and Therapeutic Sciences, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
2d7a7549-a492-44c4-b3b5-286122bf52b8,35347274,Yifan Liu,,Liu,Yifan,Y,"Department of Bioengineering and Therapeutic Sciences, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
6b62c23e-9f63-43bc-a285-723c82cb5d03,35347274,Peng Xu,,Xu,Peng,P,"Department of Bioengineering and Therapeutic Sciences, University of California San Francisco, San Francisco, CA, USA.",,,,,,,,,,,,,,,,,
34adb348-286f-43e3-a2dd-eb468c580798,35347274,Eli A Boritz,,Boritz,Eli A,EA,"Virus Persistence and Dynamics Section, Vaccine Research Center, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD, USA.",,,,,,,,,,,,,,,,,
89de3d81-1023-42ed-9a8c-2b45cc1c5c17,35347274,James I Mullins,,Mullins,James I,JI,"Department of Microbiology, University of Washington, Seattle, WA, USA.; Department of Medicine, University of Washington, Seattle, WA, USA.; Department of Global Health, University of Washington, Seattle, WA, USA.; Department of Laboratory Medicine, University of Washington, Seattle, WA, USA.",,,,,,,,,,,,,,,,,
4dd7236c-1159-44a4-8778-dc197f904d64,35347274,Adam R Abate,https://orcid.org/0000-0001-9614-4831,Abate,Adam R,AR,"Department of Bioengineering and Therapeutic Sciences, University of California San Francisco, San Francisco, CA, USA. adam@abatelab.org.; California Institute for Quantitative Biosciences, University of California San Francisco, San Francisco, CA, USA. adam@abatelab.org.; Chan Zuckerberg Biohub, San Francisco, CA, USA. adam@abatelab.org.",Yes,Yes,,Investigator,"Abate, Adam",Yes,FN-MI,True,,,,,,,,,
33343ab5-8aa9-43bb-b8d2-9cac315c1005,35236086,Antonio Del Rio Flores,,Del Rio Flores,Antonio,A,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, California, USA; email: antonio_delrioflores@berkeley.edu, wjzhang@berkeley.edu.",Yes,,,,,,,,,,,,,,,,
ca0a7a87-34ca-434a-9661-34d81c2e20fc,35236086,Colin C Barber,,Barber,Colin C,CC,"Department of Plant and Microbial Biology, University of California, Berkeley, California, USA; email: cbarber@berkeley.edu.",Yes,,,,,,,,,,,,,,,,
4a4b8207-bd68-4e99-9374-46dbb0447b3b,35236086,Maanasa Narayanamoorthy,,Narayanamoorthy,Maanasa,M,"Department of Chemistry, University of California, Berkeley, California, USA; email: mrnaraya@berkeley.edu, dgu@berkeley.edu, yuanbo792@berkeley.edu.",Yes,,,,,,,,,,,,,,,,
2f72a435-e105-41eb-ab77-821c4d735391,35236086,Di Gu,,Gu,Di,D,"Department of Chemistry, University of California, Berkeley, California, USA; email: mrnaraya@berkeley.edu, dgu@berkeley.edu, yuanbo792@berkeley.edu.",Yes,,,,,,,,,,,,,,,,
07fe841c-3832-4cb5-a6d0-5746bf38dfe4,35236086,Yuanbo Shen,,Shen,Yuanbo,Y,"Department of Chemistry, University of California, Berkeley, California, USA; email: mrnaraya@berkeley.edu, dgu@berkeley.edu, yuanbo792@berkeley.edu.",Yes,,,,,,,,,,,,,,,,
4cfc108f-ea4d-428a-9d43-6771022de93f,35236086,Wenjun Zhang,,Zhang,Wenjun,W,"Department of Chemical and Biomolecular Engineering, University of California, Berkeley, California, USA; email: antonio_delrioflores@berkeley.edu, wjzhang@berkeley.edu.; Chan Zuckerberg Biohub, San Francisco, California, USA.",Yes,Yes,,Investigator,"Zhang, Wenjun",Yes,FN-NMI,,,,,,,,,,
6e58ea08-3a41-4704-b842-c68681b9bb39,35132263,Sevahn K Vorperian,https://orcid.org/0000-0003-0418-5260,Vorperian,Sevahn K,SK,"Department of Chemical Engineering, Stanford University, Stanford, CA, USA.; ChEM-H, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
bd9a1334-868c-49ff-b0d4-070f22f2baa7,35132263,Mira N Moufarrej,https://orcid.org/0000-0001-8953-4057,Moufarrej,Mira N,MN,"Department of Bioengineering, Stanford University, Stanford, CA, USA.",,,,,,,,,,,,,,,,,
d31d993d-d821-4401-b158-1ac4d658c556,35132263,Tabula Sapiens Consortium,,,,,,,,,,,,,,,,,,,,,,
b8c8e0fc-b6cc-4c29-a369-0b1edf3de0de,35132263,Stephen R Quake,https://orcid.org/0000-0002-1613-0809,Quake,Stephen R,SR,"Department of Bioengineering, Stanford University, Stanford, CA, USA. steve@quake-lab.org.; Department of Applied Physics, Stanford University, Stanford, CA, USA. steve@quake-lab.org.; Chan Zuckerberg Biohub, San Francisco, CA, USA. steve@quake-lab.org.",Yes,Yes,,President,"Quake, Steve",Yes,FN-MI,True,,,,,,,,,
8c27c6b6-3634-45d2-a55c-e4d63b88454b,35105475,Stephen R Quake,,Quake,Stephen R,SR,"Stanford University and Chan Zuckerberg Biohub, 318 Campus Dr., Stanford, CA 94305, USA. Electronic address: steve@quake-lab.org.",Yes,Yes,,President,"Quake, Steve",Yes,FN-MI,,,,,,,,,,
c02575a0-99ac-49b6-ad8c-dd3da1530c23,35066583,Kristen N LeGault,,LeGault,Kristen N,KN,"Department of Plant and Microbial Biology, University of California, Berkeley, 271 Koshland Hall, Berkeley, CA 94720, USA.",,,,,,,,,,,,,,,,,
a106d1a5-24df-41c2-aacd-4d8a9c9b032f,35066583,Zachary K Barth,,Barth,Zachary K,ZK,"Department of Plant and Microbial Biology, University of California, Berkeley, 271 Koshland Hall, Berkeley, CA 94720, USA.",,,,,,,,,,,,,,,,,
